4.376024234787023E-15 2.1727772732456785E-15 
1.14066191381808E-16 3.613747772418391E-14 
4.376024234787023E-15 2.1727772732456785E-15 
1.14066191381808E-16 3.613747772418391E-14 
4.994124544443724E-16 1.4167226414330307E-14 
4.994124544443724E-16 1.4167226414330307E-14 
4.376024234787023E-15 2.1727772732456785E-15 
1.14066191381808E-16 3.613747772418391E-14 
4.994124544443724E-16 1.4167226414330307E-14 
1.14066191381808E-16 3.613747772418391E-14 
4.376024234787023E-15 2.1727772732456785E-15 
4.994124544443724E-16 1.4167226414330307E-14 
4.376024234787023E-15 2.1727772732456785E-15 
1.14066191381808E-16 3.613747772418391E-14 
4.994124544443724E-16 1.4167226414330307E-14 
4.376024234787023E-15 2.1727772732456785E-15 
1.14066191381808E-16 3.613747772418391E-14 
4.994124544443724E-16 1.4167226414330307E-14 
1.14066191381808E-16 3.613747772418391E-14 
4.376024234787023E-15 2.1727772732456785E-15 
4.994124544443724E-16 1.4167226414330307E-14 
4.376024234787023E-15 2.1727772732456785E-15 
1.14066191381808E-16 3.613747772418391E-14 
4.994124544443724E-16 1.4167226414330307E-14 
1.14066191381808E-16 3.613747772418391E-14 
4.376024234787023E-15 2.1727772732456785E-15 
4.994124544443724E-16 1.4167226414330307E-14 
1.14066191381808E-16 3.613747772418391E-14 
4.376024234787023E-15 2.1727772732456785E-15 
4.994124544443724E-16 1.4167226414330307E-14 
1.14066191381808E-16 3.613747772418391E-14 
4.376024234787023E-15 2.1727772732456785E-15 
4.994124544443724E-16 1.4167226414330307E-14 
1.14066191381808E-16 3.613747772418391E-14 
4.376024234787023E-15 2.1727772732456785E-15 
4.994124544443724E-16 1.4167226414330307E-14 
4.376024234787023E-15 2.1727772732456785E-15 
1.14066191381808E-16 3.613747772418391E-14 
4.994124544443724E-16 1.4167226414330307E-14 
4.376024234787023E-15 2.1727772732456785E-15 
1.14066191381808E-16 3.613747772418391E-14 
4.994124544443724E-16 1.4167226414330307E-14 
1.14066191381808E-16 3.613747772418391E-14 
4.376024234787023E-15 2.1727772732456785E-15 
4.994124544443724E-16 1.4167226414330307E-14 
4.376024234787023E-15 2.1727772732456785E-15 
1.14066191381808E-16 3.613747772418391E-14 
4.994124544443724E-16 1.4167226414330307E-14 
1.14066191381808E-16 3.613747772418391E-14 
4.376024234787023E-15 2.1727772732456785E-15 
4.994124544443724E-16 1.4167226414330307E-14 
4.376024234787023E-15 2.1727772732456785E-15 
1.14066191381808E-16 3.613747772418391E-14 
4.994124544443724E-16 1.4167226414330307E-14 
4.376024234787023E-15 2.1727772732456785E-15 
1.14066191381808E-16 3.613747772418391E-14 
4.994124544443724E-16 1.4167226414330307E-14 
4.376024234787023E-15 2.1727772732456785E-15 
1.14066191381808E-16 3.613747772418391E-14 
4.994124544443724E-16 1.4167226414330307E-14 
1.14066191381808E-16 3.613747772418391E-14 
4.376024234787023E-15 2.1727772732456785E-15 
4.994124544443724E-16 1.4167226414330307E-14 
4.376024234787023E-15 2.1727772732456785E-15 
1.14066191381808E-16 3.613747772418391E-14 
4.994124544443724E-16 1.4167226414330307E-14 
4.376024234787023E-15 2.1727772732456785E-15 
1.14066191381808E-16 3.613747772418391E-14 
4.994124544443724E-16 1.4167226414330307E-14 
1.14066191381808E-16 3.613747772418391E-14 
4.376024234787023E-15 2.1727772732456785E-15 
4.994124544443724E-16 1.4167226414330307E-14 
4.376024234787023E-15 2.1727772732456785E-15 
1.14066191381808E-16 3.613747772418391E-14 
4.994124544443724E-16 1.4167226414330307E-14 
4.376024234787023E-15 2.1727772732456785E-15 
1.14066191381808E-16 3.613747772418391E-14 
4.994124544443724E-16 1.4167226414330307E-14 
4.376024234787023E-15 2.1727772732456785E-15 
1.14066191381808E-16 3.613747772418391E-14 
4.994124544443724E-16 1.4167226414330307E-14 
1.14066191381808E-16 3.613747772418391E-14 
4.376024234787023E-15 2.1727772732456785E-15 
4.994124544443724E-16 1.4167226414330307E-14 
1.14066191381808E-16 3.613747772418391E-14 
4.376024234787023E-15 2.1727772732456785E-15 
4.994124544443724E-16 1.4167226414330307E-14 
1.14066191381808E-16 3.613747772418391E-14 
4.376024234787023E-15 2.1727772732456785E-15 
4.994124544443724E-16 1.4167226414330307E-14 
4.376024234787023E-15 2.1727772732456785E-15 
1.14066191381808E-16 3.613747772418391E-14 
4.994124544443724E-16 1.4167226414330307E-14 
4.376024234787023E-15 2.1727772732456785E-15 
1.14066191381808E-16 3.613747772418391E-14 
4.994124544443724E-16 1.4167226414330307E-14 
4.376024234787023E-15 2.1727772732456785E-15 
1.14066191381808E-16 3.613747772418391E-14 
4.994124544443724E-16 1.4167226414330307E-14 
4.376024234787023E-15 2.1727772732456785E-15 
