1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
1.0638656313583543E-15 1.7711881562184113E-16 
