-8.781748736180672E-15 6.943155541435604E-17 3.565165660687155 0.8029303501619749 3.4724458238708777 -0.7126404477418607 -3.711079645899926 -0.17389972365880357 -4.219096221183489 0.5633058670868827 
1.3846756230071412E-17 7.609823133020192E-15 2.0096438943261545 -1.9285658661657021 2.687875006408798 -0.219018292054733 0.9949815544857388 -1.4980387150514265 -3.797048683890124 -1.4576231084588773 
1.3846756230071412E-17 7.609823133020192E-15 0.9318757278975969 -0.3208039992392038 4.004378899855739 -0.6126477398024732 0.9930709729859926 -2.043186021233612 -3.797048683890124 -0.30361875183380205 
-8.781748736180672E-15 6.943155541435604E-17 2.0634082610112046 -2.2404514716182713 0.553000588468195 -2.7944312796141624 -2.2589549433742144 -2.469768559701555 -3.3433063251660315 -3.1892345732194625 
-1.2572022105113424E-16 -7.581225747832519E-16 2.003290920121535 -2.896093297643958 2.8495600417902134 -0.7740001410903357 -3.7607323979723204 -1.5971587391094584 -4.499391703528006 -1.3642405380194602 
-1.2572022105113424E-16 -7.581225747832519E-16 3.7847557704163126 -4.21152109030413 2.707328318321745 0.28244750613822156 0.6269711829907498 -3.6789531245363447 -3.901719666126236 0.8621010735675605 
1.3846756230071412E-17 7.609823133020192E-15 2.133959881598763 -2.2999183721136314 2.9075070093302475 3.469390103030863 0.9949815544857388 -1.4980387150514265 -3.797048683890124 -1.408389068644645 
-8.781748736180672E-15 6.943155541435604E-17 2.1453083839261886 2.8885073549181586 4.324182614066546 -0.8264394763693768 -3.7951536836995876 -1.3168646643294513 -3.801011327293145 -0.3442098141243649 
-1.2572022105113424E-16 -7.581225747832519E-16 2.000533887036201 1.9173572007310709 3.2991124333937503 -0.8019914297064104 -3.7607323979723204 -0.42437691089858903 -4.568436038129594 -2.100920485154399 
-8.781748736180672E-15 6.943155541435604E-17 2.1480654170096307 -0.9991511350855176 4.324182614066546 -0.3263144342102538 -3.915870707124725 -1.2003221752338957 -4.220003039994728 -3.8745858734789693 
1.3846756230071412E-17 7.609823133020192E-15 2.0096438943261545 -1.8909719403815064 1.2046912277185082 -0.2181562694344472 1.148151325853503 -1.4779358983700628 -3.797048683890124 -1.3845820217900298 
-1.2572022105113424E-16 -7.581225747832519E-16 1.7977612434665544 -1.2182375913510024 4.02527565246553 -1.620835769296402 1.5439950390688661 -1.073149327567263 -3.298061279305703 0.5421771732087137 
-8.781748736180672E-15 6.943155541435604E-17 2.1480654170096307 -0.9991511350855176 4.324182614066546 -0.3254524115899733 -3.7951536836995876 -1.1370590685501902 -4.220003039994728 -3.804392490665821 
1.3846756230071412E-17 7.609823133020192E-15 1.0849034834779427 1.3923394738619561 3.3028216281411455 1.8818751796052589 -4.151722202729889 -1.6350660670529957 -4.191163232342314 -2.1138926981559334 
-1.2572022105113424E-16 -7.581225747832519E-16 4.02675373386232 -3.538495209839711 3.2318942948640297 0.13039011759855307 -1.2751308318358086 -0.1813183825380876 0.8848163537056339 -1.6266674094182072 
-8.781748736180672E-15 6.943155541435604E-17 3.565165660687155 1.1184851649366268 3.4523535096918105 -0.6318294121056265 -3.711079645899926 -0.17389972365880357 -1.8451229630109667 0.5633058670868827 
1.3846756230071412E-17 7.609823133020192E-15 3.9156271595906453 -4.213401233383108 2.705170589693929 -2.417837785826782 -2.637372904836487 -0.031718441479492654 0.5196101637601669 -1.271255639334098 
-1.2572022105113424E-16 -7.581225747832519E-16 1.7159355646162768 1.214127475278147 3.2318942948640297 0.9227713744170214 -0.43800429929226814 -1.1918430371285842 0.9041669872429863 -1.299155550787433 
1.3846756230071412E-17 7.609823133020192E-15 2.007136912899247 -2.41358449385268 0.6341292414285398 1.3118461377206603 0.2516114250633805 -0.15086562403098536 -1.9547958116997775 -0.9556977011986942 
-8.781748736180672E-15 6.943155541435604E-17 2.0525436892480005 -3.7124935431107726 2.798939540815661 -0.03701469742810476 -2.410963824420028 -2.469768559701555 -1.2628102623747992 -3.2496631477813334 
-1.2572022105113424E-16 -7.581225747832519E-16 2.0070546242624463 -4.267623397187957 3.2318942948640297 0.05245518890193823 -0.4203384353494801 -0.1813183825380876 0.9165139484025713 -1.6315813542908826 
-8.781748736180672E-15 6.943155541435604E-17 4.165831074686497 0.17643177860017145 3.486883401920181 0.4352508754047602 -4.14154842658578 -0.15757858638674085 -1.2581107667580504 -1.5940593090897526 
1.3846756230071412E-17 7.609823133020192E-15 3.9156271595906453 -4.213401233383108 4.023356150763664 -2.6261826620168036 -2.8340001538076014 -0.031718441479492654 0.5196101637601669 0.7648683168059106 
-1.2572022105113424E-16 -7.581225747832519E-16 1.9726248119814906 -3.242166528092876 3.317373164801579 0.04305095197744005 -2.8232085485774414 0.627632977665058 0.9064839936544313 -1.5704737913469464 
-8.781748736180672E-15 6.943155541435604E-17 3.565165660687155 0.4540952325973264 3.4791974374651247 -0.7309727154885981 -3.711939140603504 0.5839922106668882 1.6837141284207027 1.4312969543505476 
1.3846756230071412E-17 7.609823133020192E-15 3.9156271595906453 -2.784822724818766 3.325586882937461 -3.861995921421052 -3.6896307873341034 -0.16225897017542212 -4.680253196443433 -2.0057815490817106 
-1.2572022105113424E-16 -7.581225747832519E-16 1.8428992518388558 -1.3555425546104884 2.9487176275756473 0.650633973552138 1.4147802561788518 -2.487518614665331 -4.33173254411124 -1.7442548858374913 
-8.781748736180672E-15 6.943155541435604E-17 2.1651732681530786 1.8505399575302346 3.4630731977001528 -0.3439398477814493 0.9945296747891506 -1.88139389969536 -3.963422263280067 0.017769947146015097 
1.3846756230071412E-17 7.609823133020192E-15 1.721527502134576 -1.8909719403815064 4.049049182011543 -0.219018292054733 0.9949815544857388 -1.5411990053687727 -3.7914426663172427 -1.4576231084588773 
-1.2572022105113424E-16 -7.581225747832519E-16 2.000533887036201 1.9173572007310709 2.8495600417902134 -0.7740001410903357 -3.7607323979723204 -0.42437691089858903 -4.2570296387414 -1.3728062211573135 
1.3846756230071412E-17 7.609823133020192E-15 2.0096438943261545 -1.8909719403815064 2.7370866787501633 -0.219018292054733 0.9949815544857388 -1.5411990053687727 -3.797048683890124 -1.4576231084588773 
-8.781748736180672E-15 6.943155541435604E-17 2.1480654170096307 -0.9515667868914043 4.324182614066546 -0.8264394763693768 -3.7951536836995876 -1.1370590685501902 -4.220003039994728 -0.08242853437226805 
-1.2572022105113424E-16 -7.581225747832519E-16 3.452587787858554 -1.3555425546104884 2.666285052231823 0.650633973552138 1.4871187635727658 -1.556525617934293 -4.33173254411124 -1.7442548858374913 
1.3846756230071412E-17 7.609823133020192E-15 1.8184262666598574 -2.90873251924073 3.4929587904970463 0.1823352654657524 -3.3043860544397115 -0.6723403453456958 0.8246752252433485 -1.4912122057518133 
-8.781748736180672E-15 6.943155541435604E-17 1.9683986268569815 0.8801919676319235 3.377962478358572 -0.4310451979166922 0.9753327902410431 -1.3822783176276865 -3.1393515262782286 -1.475310108753662 
-1.2572022105113424E-16 -7.581225747832519E-16 3.7030600190240124 2.343555638494066 2.568257693532328 -0.8588945193057188 0.7603252427396808 -3.0947128279967653 3.7537884817959446 -1.4809542497672281 
1.3846756230071412E-17 7.609823133020192E-15 1.8184262666598574 -2.90873251924073 3.0445467438063405 0.1823352654657524 2.449435920567794 -0.6723403453456958 0.8820643199181744 -1.4912122057518133 
-8.781748736180672E-15 6.943155541435604E-17 2.3980509389351434 -0.2652301311110179 2.7543622356999165 -2.7433580468431185 2.309624467522316 -2.103585800101329 -3.439115202078381 0.068554449258447 
-1.2572022105113424E-16 -7.581225747832519E-16 3.4448703995951164 -1.671352514003711 2.909820481635175 0.5200918463720254 1.4437586272524399 -0.8950534055576143 0.48384523417994263 -1.7442548858374913 
1.3846756230071412E-17 7.609823133020192E-15 3.407528660748092 -2.8600929912234383 3.1224195351060224 -4.1561672212837575 -3.236178853626824 -0.26681997328001733 -3.862330043723827 0.9308098675660543 
-8.781748736180672E-15 6.943155541435604E-17 2.267554613960691 0.7194692868221955 2.313203092644645 -0.945340710192638 4.132809842157825 -2.4019250546178488 -1.8589938275912867 -2.9384305711439413 
-1.2572022105113424E-16 -7.581225747832519E-16 3.4465715416839533 -1.671352514003711 2.909820481635175 0.5200918463720254 1.8898343294496778 -1.0619947822327165 -4.275403514403378 -1.7442548858374913 
-8.781748736180672E-15 6.943155541435604E-17 3.877993906905382 4.141427993396834 3.8567858978761524 1.6650288009398875 -4.821347373169452 -0.38549847420473526 -2.848268347640603 -1.7283246758573534 
1.3846756230071412E-17 7.609823133020192E-15 3.9156271595906453 -4.213401233383108 3.325586882937461 -3.742824131326877 -2.8340001538076014 0.5943522633604922 0.8543175411511787 0.7648683168059106 
-1.2572022105113424E-16 -7.581225747832519E-16 2.0048285253771176 -2.0004878641820465 2.887005449822606 -0.3029139724734362 0.381009573198662 -2.103049537909495 -3.6852531781758144 -3.548854322345089 
-8.781748736180672E-15 6.943155541435604E-17 3.565165660687155 0.4540952325973264 3.4791974374651247 -0.7309727154885981 -3.711079645899926 -0.17261901961234838 -4.2060527386858855 -1.3396799962420496 
1.3846756230071412E-17 7.609823133020192E-15 2.1839814535654334 1.92469194198838 2.687875006408798 -0.7916572736511094 0.9949815544857388 -1.4923527549840394 -3.797048683890124 -1.397476589925601 
-1.2572022105113424E-16 -7.581225747832519E-16 1.9384221235551033 -1.2182375913510024 4.02527565246553 1.9924051093529165 -3.702333390860194 -1.073149327567263 -3.298061279305703 0.5421771732087137 
-8.781748736180672E-15 6.943155541435604E-17 2.136115923858982 1.8940897990526424 4.002081150361342 -0.1536493408839582 0.9945296747891506 -3.111107243910298 -3.963422263280067 -0.24128100066153135 
