-1.4849542748429337E-16 1.1341180861242687E-15 -0.5051027238952681 3.205956086540861 -3.588169701588698 0.02724023268622299 2.8446256756858146 -1.4962424266082266 -2.0824167683413486 -3.5550700744787713 -1.8305196460364914 4.812032990923896 -2.1922698651398616 -2.716650968192054 -3.1865854780998006 -4.558771377705333 -4.360124363026766 4.789394393029859 -0.8120879506521346 1.8619139065930863 0.6219939203116048 3.1046651709698256 -3.2125191541300624 -2.8549005045623463 4.303275400248539 3.6743812467230192 0.7728378924152839 -3.3133361065569655 0.5687816257088056 2.697467156614692 4.856649314825484 4.82650177725633 -3.2817794432015592 -2.2242888841587343 -3.6722710320820826 -1.9996107555092575 -4.412369167160599 -4.803226965873777 -0.034392134297606514 -4.4671600457608145 -0.41655435316009265 4.368948550333519 -1.813730997278742 -2.047088267990428 3.990856004590017 -3.2373627243216823 -1.9809274251157978 0.3941310074811503 3.967181917294817 -3.896305202191771 
-1.4849542748429337E-16 1.1341180861242687E-15 0.1638572532616296 3.202369514649362 -3.588169701588698 -0.07903920136201387 3.4082349008945947 -0.9902102802524626 -2.47774636479187 -3.5550700744787713 -1.8366625840024704 4.737123048943644 -1.9677626804716866 -2.7080744052280226 -3.2709039865458367 -4.558513930495033 -2.999470202026778 4.771048716479017 -0.8120879506521346 1.8619139065930863 0.6219939203116048 1.956900537909287 -3.2125191541300624 -2.8549005045623463 4.303275400248539 3.6743812467230192 0.7085159015577147 -3.3133361065569655 0.5687816257088056 2.697467156614692 4.852970254082303 4.82650177725633 -2.7065425128464473 -2.2242888841587343 -4.542245638267379 -1.9996107555092575 -4.412369167160599 -4.803226965873777 0.05940978030261701 -4.4671600457608145 -0.9627862292214138 4.368948550333519 -1.813730997278742 -1.9613366632524696 3.990856004590017 -3.2373627243216823 -1.9809274251157978 2.151114249647362 3.97606616560337 -3.896305202191771 
-1.4849542748429337E-16 1.1341180861242687E-15 -0.33366810802065794 3.2259294627723327 -3.588169701588698 0.02724023268622299 2.6678756586740047 -0.9101462412663097 -2.0824167683413486 -3.5550700744787713 -1.8305196460364914 4.812032990923896 -2.4101479893054063 -1.9737220353932976 -4.523374764484911 -4.558771377705333 -4.360124363026766 4.789394393029859 -2.151482851068618 1.6219001521022616 0.6219939203116048 2.738464716629253 -3.2112044289871937 -2.8549005045623463 4.25573574639091 3.8983400686713026 0.7728378924152839 -3.3160380382694905 0.5687816257088056 -0.9471400280327756 4.856649314825484 4.82650177725633 3.307126786951341 -2.2242888841587343 -4.472289675998889 -2.0594915143933763 -4.412369167160599 -4.803226965873777 -0.034392134297606514 -4.925665186034215 -0.35740270477708475 4.368948550333519 -1.813730997278742 -3.857902637295846 4.3690317587230965 -3.2373627243216823 -1.9809274251157978 0.3941310074811503 3.967181917294817 -3.896305202191771 
-1.4849542748429337E-16 1.1341180861242687E-15 -0.5051027238952681 3.205956086540861 -3.588169701588698 0.02724023268622299 2.928254290512026 -1.4962424266082266 -2.0824167683413486 -3.5550700744787713 -1.8305196460364914 4.485758500922654 -2.135292480264264 -2.65586992690733 -3.1865854780998006 -4.213263836907129 -4.360766128703035 4.6800132857418015 -0.8120879506521346 1.8674471679766036 0.6219939203116048 1.8821290610705934 -3.2125191541300624 -2.8549005045623463 4.304161011361397 3.683430395563089 0.7728378924152839 -3.319656188355131 0.7114996616054785 1.9048694401988184 4.830359272887119 4.8185170226294325 -3.2817794432015592 -2.2242888841587343 -3.6722710320820826 -1.9996107555092575 -4.49222443487896 -4.803226965873777 0.8435177697528248 -4.476952246685436 -0.41655435316009265 3.7643278330814 -1.813730997278742 -1.9517097469538696 1.2175927426020257 -3.1169088956750293 -2.001760801959943 0.3941310074811503 3.967181917294817 -3.896305202191771 
-1.4849542748429337E-16 1.1341180861242687E-15 -0.5051027238952681 3.205956086540861 -3.588169701588698 0.6741142625068433 3.4057222897704706 -1.4962424266082266 -2.0824167683413486 -3.5550700744787713 -1.8305196460364914 4.812032990923896 4.040803845540384 -2.716650968192054 -4.565412058722329 -4.558771377705333 -2.6515829612252944 4.8794966985162045 -0.8120879506521346 1.8056509412347177 0.424601719961231 3.1046651709698256 -3.2125191541300624 -2.8063120301792757 4.252199832258052 3.6743812467230192 0.7728378924152839 -3.3133361065569655 0.4912713681976625 2.8237207085051126 4.857367971132633 4.82650177725633 -3.2817794432015592 -2.230400625342562 -3.6722710320820826 -2.0433160938239214 -4.412369167160599 -4.964749893597502 -0.034392134297606514 -4.4671600457608145 -0.9691351560689037 3.7549906056838678 -1.7824545376019278 -3.358181277812548 4.4426323306741935 -3.0777071077049616 -2.252703304266856 0.3941310074811503 3.967181917294817 -0.9559600866518363 
-1.4849542748429337E-16 1.1341180861242687E-15 -0.5051027238952681 3.210176648656508 -3.6053980503759955 0.09688281259058196 2.9285726051395917 -1.4789370582104697 -1.376187169964422 -3.5550700744787713 3.4705125690178518 4.485758500922654 -2.135292480264264 -2.65586992690733 -4.4672920279919 -4.213263836907129 -4.360766128703035 4.630058208710423 -0.8120879506521346 1.8688134061661965 0.6219939203116048 1.6878998173659763 -3.2226858779801555 -2.8549005045623463 4.2409304652759054 3.720027410316031 0.7221057347723792 -3.258537795024101 0.7114996616054785 1.910202134605495 4.830359272887119 4.837917939854965 3.9010710642828754 -2.2242888841587343 -3.695566367763432 -2.022578574187865 -4.49222443487896 -4.803226965873777 0.8435177697528248 -4.476952246685436 -0.41986667611168405 3.7643278330814 -1.803854722747726 -1.9091439449077727 1.2175927426020257 -3.1169088956750293 -2.001760801959943 0.3941310074811503 4.502018377580333 -3.8657035668664097 
-1.4849542748429337E-16 1.1341180861242687E-15 -0.33366810802065794 3.121571643383543 -3.588169701588698 -0.08599297113609194 2.484155948705159 -0.9101462412663097 -2.0824167683413486 -3.5550700744787713 -0.4124793498679832 4.812032990923896 -2.4101479893054063 -2.095991211306048 -4.523374764484911 -4.558771377705333 -4.358873505839182 4.314688751672999 -1.992363569732515 1.5949409415758597 0.407553235225395 1.8550674377336303 -3.187162410221912 -3.640735382170669 4.25573574639091 3.8724739564869055 0.7728378924152839 -3.3160380382694905 0.5687816257088056 -0.9471400280327756 4.882770535003738 4.82650177725633 4.295481688647346 -2.2242888841587343 -4.472289675998889 -2.0594915143933763 -3.3144543302856055 -4.979983317093931 0.6042705514300701 -4.406601435423014 -0.3731509290346508 4.328838886754711 -1.7644458631982511 -3.857902637295846 4.393651692723523 -3.2373627243216823 -1.9809274251157978 0.3941310074811503 3.989381386828288 -3.561106210477897 
-1.4849542748429337E-16 1.1341180861242687E-15 -0.5051027238952681 3.2050174961825215 -3.588372632601598 0.02724023268622299 -2.3990590612909877 -1.4962424266082266 -3.539302770636393 -4.032563154935089 -1.5718959409045965 4.485758500922654 4.072185184269044 -2.8647664270852333 -3.0251232662270935 -4.213263836907129 -4.361051200686737 2.1599726013329352 -0.8120879506521346 1.7707067421439475 0.6219939203116048 1.9100379447591902 -3.1833818184743476 1.6242581184334364 4.249638438002736 3.765611627671203 0.9474476112227143 -3.7469258429375776 0.7300797001817068 1.9048694401988184 4.830359272887119 4.8150053980960825 -3.2817794432015592 -2.2242888841587343 -3.600854329581429 -1.8918201781023132 -4.49222443487896 -4.803226965873777 0.8435177697528248 -4.476952246685436 -0.41655435316009265 3.7643278330814 -1.813730997278742 -4.413796905322755 4.630816515243877 -3.1169088956750293 -2.001760801959943 0.6070938429145479 3.967181917294817 -3.896305202191771 
-1.4849542748429337E-16 1.1341180861242687E-15 -0.5438961577473485 3.205389244845515 -3.5987498683855836 0.02724023268622299 2.8446256756858146 -1.5629962960062458 -3.507153226993319 -3.5550700744787713 2.322382901189192 4.834189797922815 -2.1922698651398616 -2.716650968192054 -3.1865854780998006 -4.240024139990803 -4.360124363026766 4.789394393029859 -0.8120879506521346 1.8619139065930863 0.3863487789641476 1.9419021116180497 -3.2125191541300624 -2.960659841413874 4.301979498647011 3.6743812467230192 0.7728378924152839 -3.2776993309450644 0.5687816257088056 2.697467156614692 4.857746971854019 4.82650177725633 -3.2817794432015592 -2.2242888841587343 -3.735112151463755 -1.9996107555092575 -3.5626859080676154 -4.803226965873777 1.0820059008201814 -4.4671600457608145 -0.41655435316009265 3.6099809922483095 -1.813730997278742 -2.047088267990428 4.057048151995691 -3.5151719426638497 -1.9809274251157978 2.9369616119844792 3.9898572752029695 -3.896305202191771 
-1.4849542748429337E-16 1.1341180861242687E-15 -0.5051027238952681 3.205956086540861 -3.5871449038900294 0.027263150465466453 -1.4184306990248723 -1.4962424266082266 -2.0824167683413486 -3.5550700744787713 -1.8305196460364914 4.434100461625067 -3.911623300743295 -2.7059963786495445 -3.1865854780998006 -4.61209119094766 -4.360124363026766 4.789394393029859 -0.8120879506521346 1.8571537520729897 0.6219939203116048 1.906673411107316 -3.2125191541300624 -2.4768419500501815 4.303275400248539 3.6743812467230192 0.7646596127583892 -3.4389737416812496 0.5687816257088056 2.697467156614692 4.856649314825484 4.82650177725633 -3.2817794432015592 -2.2244741272186777 -3.7207174562056338 -1.9996107555092575 -4.171668869389025 -4.96539984988784 -0.034392134297606514 -4.475001363013644 -0.41655435316009265 3.5896168277101768 -1.8355601073338381 -1.7109930461744187 4.365062691692014 -3.2253053024641587 -2.425583126197477 0.4376683484356494 3.967181917294817 -3.896305202191771 
